GEOID,county_state,Diocese,Diocese_Detail,Province
17155,"Putnam County, Illinois",Peoria,Peoria,Chicago
17105,"Livingston County, Illinois",Peoria,Peoria,Chicago
17039,"De Witt County, Illinois",Peoria,Peoria,Chicago
17071,"Henderson County, Illinois",Peoria,Peoria,Chicago
17125,"Mason County, Illinois",Peoria,Peoria,Chicago
17067,"Hancock County, Illinois",Peoria,Peoria,Chicago
17073,"Henry County, Illinois",Peoria,Peoria,Chicago
17099,"LaSalle County, Illinois",Peoria,Peoria,Chicago
17183,"Vermilion County, Illinois",Peoria,Peoria,Chicago
17187,"Warren County, Illinois",Peoria,Peoria,Chicago
17113,"McLean County, Illinois",Peoria,Peoria,Chicago
17175,"Stark County, Illinois",Peoria,Peoria,Chicago
17179,"Tazewell County, Illinois",Peoria,Peoria,Chicago
17107,"Logan County, Illinois",Peoria,Peoria,Chicago
17109,"McDonough County, Illinois",Peoria,Peoria,Chicago
17123,"Marshall County, Illinois",Peoria,Peoria,Chicago
17143,"Peoria County, Illinois",Peoria,Peoria,Chicago
17131,"Mercer County, Illinois",Peoria,Peoria,Chicago
17161,"Rock Island County, Illinois",Peoria,Peoria,Chicago
17019,"Champaign County, Illinois",Peoria,Peoria,Chicago
17011,"Bureau County, Illinois",Peoria,Peoria,Chicago
17095,"Knox County, Illinois",Peoria,Peoria,Chicago
17203,"Woodford County, Illinois",Peoria,Peoria,Chicago
17147,"Piatt County, Illinois",Peoria,Peoria,Chicago
17057,"Fulton County, Illinois",Peoria,Peoria,Chicago
42017,"Bucks County, Pennsylvania",Philadelphia,Philadelphia,Philadelphia
42101,"Philadelphia County, Pennsylvania",Philadelphia,Philadelphia,Philadelphia
42045,"Delaware County, Pennsylvania",Philadelphia,Philadelphia,Philadelphia
42029,"Chester County, Pennsylvania",Philadelphia,Philadelphia,Philadelphia
42091,"Montgomery County, Pennsylvania",Philadelphia,Philadelphia,Philadelphia
04025,"Yavapai County, Arizona",Phoenix,Phoenix,Santa Fe
04015,"Mohave County, Arizona",Phoenix,Phoenix,Santa Fe
04005,"Coconino County, Arizona",Phoenix,"Gallup, Phoenix",Santa Fe
04013,"Maricopa County, Arizona",Phoenix,Phoenix,Santa Fe
42073,"Lawrence County, Pennsylvania",Pittsburgh,Pittsburgh,Philadelphia
42059,"Greene County, Pennsylvania",Pittsburgh,Pittsburgh,Philadelphia
42003,"Allegheny County, Pennsylvania",Pittsburgh,Pittsburgh,Philadelphia
42019,"Butler County, Pennsylvania",Pittsburgh,Pittsburgh,Philadelphia
42125,"Washington County, Pennsylvania",Pittsburgh,Pittsburgh,Philadelphia
42007,"Beaver County, Pennsylvania",Pittsburgh,Pittsburgh,Philadelphia
23027,"Waldo County, Maine",Portland in Maine,Portland in Maine,Boston
23019,"Penobscot County, Maine",Portland in Maine,Portland in Maine,Boston
23007,"Franklin County, Maine",Portland in Maine,Portland in Maine,Boston
23029,"Washington County, Maine",Portland in Maine,Portland in Maine,Boston
23017,"Oxford County, Maine",Portland in Maine,Portland in Maine,Boston
23011,"Kennebec County, Maine",Portland in Maine,Portland in Maine,Boston
23021,"Piscataquis County, Maine",Portland in Maine,Portland in Maine,Boston
23009,"Hancock County, Maine",Portland in Maine,Portland in Maine,Boston
23005,"Cumberland County, Maine",Portland in Maine,Portland in Maine,Boston
23013,"Knox County, Maine",Portland in Maine,Portland in Maine,Boston
23031,"York County, Maine",Portland in Maine,Portland in Maine,Boston
23001,"Androscoggin County, Maine",Portland in Maine,Portland in Maine,Boston
23015,"Lincoln County, Maine",Portland in Maine,Portland in Maine,Boston
23025,"Somerset County, Maine",Portland in Maine,Portland in Maine,Boston
23023,"Sagadahoc County, Maine",Portland in Maine,Portland in Maine,Boston
23003,"Aroostook County, Maine",Portland in Maine,Portland in Maine,Boston
41057,"Tillamook County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41015,"Curry County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41051,"Multnomah County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41029,"Jackson County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41067,"Washington County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41041,"Lincoln County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41043,"Linn County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41011,"Coos County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41019,"Douglas County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41005,"Clackamas County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41053,"Polk County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41007,"Clatsop County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41071,"Yamhill County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41009,"Columbia County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41047,"Marion County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41033,"Josephine County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41003,"Benton County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
41039,"Lane County, Oregon",Portland in Oregon,Portland in Oregon,Portland in Oregon
44001,"Bristol County, Rhode Island",Providence,Providence,Hartford
44009,"Washington County, Rhode Island",Providence,Providence,Hartford
44007,"Providence County, Rhode Island",Providence,Providence,Hartford
44005,"Newport County, Rhode Island",Providence,Providence,Hartford
44003,"Kent County, Rhode Island",Providence,Providence,Hartford
08025,"Crowley County, Colorado",Pueblo,Pueblo,Denver
08009,"Baca County, Colorado",Pueblo,Pueblo,Denver
08023,"Costilla County, Colorado",Pueblo,Pueblo,Denver
08027,"Custer County, Colorado",Pueblo,Pueblo,Denver
08067,"La Plata County, Colorado",Pueblo,Pueblo,Denver
08113,"San Miguel County, Colorado",Pueblo,Pueblo,Denver
08043,"Fremont County, Colorado",Pueblo,Pueblo,Denver
08051,"Gunnison County, Colorado",Pueblo,Pueblo,Denver
08033,"Dolores County, Colorado",Pueblo,Pueblo,Denver
08085,"Montrose County, Colorado",Pueblo,Pueblo,Denver
08077,"Mesa County, Colorado",Pueblo,Pueblo,Denver
08007,"Archuleta County, Colorado",Pueblo,Pueblo,Denver
08021,"Conejos County, Colorado",Pueblo,Pueblo,Denver
08101,"Pueblo County, Colorado",Pueblo,Pueblo,Denver
08091,"Ouray County, Colorado",Pueblo,Pueblo,Denver
08011,"Bent County, Colorado",Pueblo,Pueblo,Denver
08053,"Hinsdale County, Colorado",Pueblo,Pueblo,Denver
08089,"Otero County, Colorado",Pueblo,Pueblo,Denver
08111,"San Juan County, Colorado",Pueblo,Pueblo,Denver
08029,"Delta County, Colorado",Pueblo,Pueblo,Denver
08055,"Huerfano County, Colorado",Pueblo,Pueblo,Denver
08003,"Alamosa County, Colorado",Pueblo,Pueblo,Denver
08099,"Prowers County, Colorado",Pueblo,Pueblo,Denver
08061,"Kiowa County, Colorado",Pueblo,Pueblo,Denver
08083,"Montezuma County, Colorado",Pueblo,Pueblo,Denver
08079,"Mineral County, Colorado",Pueblo,Pueblo,Denver
08105,"Rio Grande County, Colorado",Pueblo,Pueblo,Denver
08071,"Las Animas County, Colorado",Pueblo,Pueblo,Denver
08109,"Saguache County, Colorado",Pueblo,Pueblo,Denver
37093,"Hoke County, North Carolina",Raleigh,Raleigh,Atlanta
37051,"Cumberland County, North Carolina",Raleigh,Raleigh,Atlanta
37135,"Orange County, North Carolina",Raleigh,Raleigh,Atlanta
37155,"Robeson County, North Carolina",Raleigh,Raleigh,Atlanta
37061,"Duplin County, North Carolina",Raleigh,Raleigh,Atlanta
37141,"Pender County, North Carolina",Raleigh,Raleigh,Atlanta
37047,"Columbus County, North Carolina",Raleigh,Raleigh,Atlanta
37013,"Beaufort County, North Carolina",Raleigh,Raleigh,Atlanta
37131,"Northampton County, North Carolina",Raleigh,Raleigh,Atlanta
37105,"Lee County, North Carolina",Raleigh,Raleigh,Atlanta
37117,"Martin County, North Carolina",Raleigh,Raleigh,Atlanta
37095,"Hyde County, North Carolina",Raleigh,Raleigh,Atlanta
37033,"Caswell County, North Carolina",Raleigh,Raleigh,Atlanta
37077,"Granville County, North Carolina",Raleigh,Raleigh,Atlanta
37181,"Vance County, North Carolina",Raleigh,Raleigh,Atlanta
37165,"Scotland County, North Carolina",Raleigh,Raleigh,Atlanta
37103,"Jones County, North Carolina",Raleigh,Raleigh,Atlanta
37049,"Craven County, North Carolina",Raleigh,Raleigh,Atlanta
37195,"Wilson County, North Carolina",Raleigh,Raleigh,Atlanta
37063,"Durham County, North Carolina",Raleigh,Raleigh,Atlanta
37191,"Wayne County, North Carolina",Raleigh,Raleigh,Atlanta
37085,"Harnett County, North Carolina",Raleigh,Raleigh,Atlanta
37187,"Washington County, North Carolina",Raleigh,Raleigh,Atlanta
37163,"Sampson County, North Carolina",Raleigh,Raleigh,Atlanta
37019,"Brunswick County, North Carolina",Raleigh,Raleigh,Atlanta
37145,"Person County, North Carolina",Raleigh,Raleigh,Atlanta
37037,"Chatham County, North Carolina",Raleigh,Raleigh,Atlanta
37073,"Gates County, North Carolina",Raleigh,Raleigh,Atlanta
37101,"Johnston County, North Carolina",Raleigh,Raleigh,Atlanta
37139,"Pasquotank County, North Carolina",Raleigh,Raleigh,Atlanta
37183,"Wake County, North Carolina",Raleigh,Raleigh,Atlanta
37031,"Carteret County, North Carolina",Raleigh,Raleigh,Atlanta
37083,"Halifax County, North Carolina",Raleigh,Raleigh,Atlanta
37079,"Greene County, North Carolina",Raleigh,Raleigh,Atlanta
37185,"Warren County, North Carolina",Raleigh,Raleigh,Atlanta
37017,"Bladen County, North Carolina",Raleigh,Raleigh,Atlanta
37127,"Nash County, North Carolina",Raleigh,Raleigh,Atlanta
37129,"New Hanover County, North Carolina",Raleigh,Raleigh,Atlanta
37053,"Currituck County, North Carolina",Raleigh,Raleigh,Atlanta
37069,"Franklin County, North Carolina",Raleigh,Raleigh,Atlanta
37029,"Camden County, North Carolina",Raleigh,Raleigh,Atlanta
37137,"Pamlico County, North Carolina",Raleigh,Raleigh,Atlanta
37143,"Perquimans County, North Carolina",Raleigh,Raleigh,Atlanta
37015,"Bertie County, North Carolina",Raleigh,Raleigh,Atlanta
37133,"Onslow County, North Carolina",Raleigh,Raleigh,Atlanta
37091,"Hertford County, North Carolina",Raleigh,Raleigh,Atlanta
37177,"Tyrrell County, North Carolina",Raleigh,Raleigh,Atlanta
37001,"Alamance County, North Carolina",Raleigh,Raleigh,Atlanta
37065,"Edgecombe County, North Carolina",Raleigh,Raleigh,Atlanta
37055,"Dare County, North Carolina",Raleigh,Raleigh,Atlanta
37107,"Lenoir County, North Carolina",Raleigh,Raleigh,Atlanta
37041,"Chowan County, North Carolina",Raleigh,Raleigh,Atlanta
37147,"Pitt County, North Carolina",Raleigh,Raleigh,Atlanta
37125,"Moore County, North Carolina",Raleigh,Raleigh,Atlanta
46093,"Meade County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46007,"Bennett County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46075,"Jones County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46033,"Custer County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46137,"Ziebach County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46081,"Lawrence County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46019,"Butte County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46095,"Mellette County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46117,"Stanley County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46103,"Pennington County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46102,"Oglala Lakota County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46053,"Gregory County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46123,"Tripp County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46071,"Jackson County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46105,"Perkins County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46121,"Todd County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46085,"Lyman County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46041,"Dewey County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46047,"Fall River County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46063,"Harding County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46031,"Corson County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
46055,"Haakon County, South Dakota",Rapid City,Rapid City,St. Paul and Minneapolis
32005,"Douglas County, Nevada",Reno,Reno,Las Vegas
32015,"Lander County, Nevada",Reno,Reno,Las Vegas
32011,"Eureka County, Nevada",Reno,Reno,Las Vegas
32013,"Humboldt County, Nevada",Reno,Reno,Las Vegas
32029,"Storey County, Nevada",Reno,Reno,Las Vegas
32007,"Elko County, Nevada",Reno,Reno,Las Vegas
32510,"Carson City, Nevada",Reno,Reno,Las Vegas
32001,"Churchill County, Nevada",Reno,Reno,Las Vegas
32031,"Washoe County, Nevada",Reno,Reno,Las Vegas
32019,"Lyon County, Nevada",Reno,Reno,Las Vegas
32027,"Pershing County, Nevada",Reno,Reno,Las Vegas
32021,"Mineral County, Nevada",Reno,Reno,Las Vegas
51033,"Caroline County, Virginia",Richmond,Richmond,Baltimore
51077,"Grayson County, Virginia",Richmond,Richmond,Baltimore
51049,"Cumberland County, Virginia",Richmond,Richmond,Baltimore
51009,"Amherst County, Virginia",Richmond,Richmond,Baltimore
51145,"Powhatan County, Virginia",Richmond,Richmond,Baltimore
51163,"Rockbridge County, Virginia",Richmond,Richmond,Baltimore
51097,"King and Queen County, Virginia",Richmond,Richmond,Baltimore
51165,"Rockingham County, Virginia",Richmond,Richmond,Baltimore
51760,"Richmond city, Virginia",Richmond,Richmond,Baltimore
51091,"Highland County, Virginia",Richmond,Richmond,Baltimore
51067,"Franklin County, Virginia",Richmond,Richmond,Baltimore
51775,"Salem city, Virginia",Richmond,Richmond,Baltimore
51173,"Smyth County, Virginia",Richmond,Richmond,Baltimore
51820,"Waynesboro city, Virginia",Richmond,Richmond,Baltimore
51580,"Covington city, Virginia",Richmond,Richmond,Baltimore
51199,"York County, Virginia",Richmond,Richmond,Baltimore
51590,"Danville city, Virginia",Richmond,Richmond,Baltimore
51036,"Charles City County, Virginia",Richmond,Richmond,Baltimore
51017,"Bath County, Virginia",Richmond,Richmond,Baltimore
51109,"Louisa County, Virginia",Richmond,Richmond,Baltimore
51057,"Essex County, Virginia",Richmond,Richmond,Baltimore
51111,"Lunenburg County, Virginia",Richmond,Richmond,Baltimore
51191,"Washington County, Virginia",Richmond,Richmond,Baltimore
51115,"Mathews County, Virginia",Richmond,Richmond,Baltimore
51063,"Floyd County, Virginia",Richmond,Richmond,Baltimore
51810,"Virginia Beach city, Virginia",Richmond,Richmond,Baltimore
51073,"Gloucester County, Virginia",Richmond,Richmond,Baltimore
51143,"Pittsylvania County, Virginia",Richmond,Richmond,Baltimore
51530,"Buena Vista city, Virginia",Richmond,Richmond,Baltimore
51041,"Chesterfield County, Virginia",Richmond,Richmond,Baltimore
51195,"Wise County, Virginia",Richmond,Richmond,Baltimore
51007,"Amelia County, Virginia",Richmond,Richmond,Baltimore
51051,"Dickenson County, Virginia",Richmond,Richmond,Baltimore
51678,"Lexington city, Virginia",Richmond,Richmond,Baltimore
51197,"Wythe County, Virginia",Richmond,Richmond,Baltimore
51141,"Patrick County, Virginia",Richmond,Richmond,Baltimore
51025,"Brunswick County, Virginia",Richmond,Richmond,Baltimore
51117,"Mecklenburg County, Virginia",Richmond,Richmond,Baltimore
51790,"Staunton city, Virginia",Richmond,Richmond,Baltimore
51019,"Bedford County, Virginia",Richmond,Richmond,Baltimore
51125,"Nelson County, Virginia",Richmond,Richmond,Baltimore
51595,"Emporia city, Virginia",Richmond,Richmond,Baltimore
51003,"Albemarle County, Virginia",Richmond,Richmond,Baltimore
51001,"Accomack County, Virginia",Richmond,Richmond,Baltimore
51135,"Nottoway County, Virginia",Richmond,Richmond,Baltimore
51101,"King William County, Virginia",Richmond,Richmond,Baltimore
51690,"Martinsville city, Virginia",Richmond,Richmond,Baltimore
51620,"Franklin city, Virginia",Richmond,Richmond,Baltimore
51011,"Appomattox County, Virginia",Richmond,Richmond,Baltimore
51075,"Goochland County, Virginia",Richmond,Richmond,Baltimore
51660,"Harrisonburg city, Virginia",Richmond,Richmond,Baltimore
51131,"Northampton County, Virginia",Richmond,Richmond,Baltimore
51065,"Fluvanna County, Virginia",Richmond,Richmond,Baltimore
51540,"Charlottesville city, Virginia",Richmond,Richmond,Baltimore
51155,"Pulaski County, Virginia",Richmond,Richmond,Baltimore
51720,"Norton city, Virginia",Richmond,Richmond,Baltimore
51700,"Newport News city, Virginia",Richmond,Richmond,Baltimore
51710,"Norfolk city, Virginia",Richmond,Richmond,Baltimore
51800,"Suffolk city, Virginia",Richmond,Richmond,Baltimore
51181,"Surry County, Virginia",Richmond,Richmond,Baltimore
51053,"Dinwiddie County, Virginia",Richmond,Richmond,Baltimore
51029,"Buckingham County, Virginia",Richmond,Richmond,Baltimore
51650,"Hampton city, Virginia",Richmond,Richmond,Baltimore
51640,"Galax city, Virginia",Richmond,Richmond,Baltimore
51105,"Lee County, Virginia",Richmond,Richmond,Baltimore
51680,"Lynchburg city, Virginia",Richmond,Richmond,Baltimore
51045,"Craig County, Virginia",Richmond,Richmond,Baltimore
51550,"Chesapeake city, Virginia",Richmond,Richmond,Baltimore
51570,"Colonial Heights city, Virginia",Richmond,Richmond,Baltimore
51079,"Greene County, Virginia",Richmond,Richmond,Baltimore
51087,"Henrico County, Virginia",Richmond,Richmond,Baltimore
51035,"Carroll County, Virginia",Richmond,Richmond,Baltimore
51167,"Russell County, Virginia",Richmond,Richmond,Baltimore
